StudentID,Student Name,Student Gender,Student Age,Student Class,Mother Name,Father Name,Contact Phone Number,Assigned Mentor,Mentor Phone Number
RJ_2222,Kabir Gupta,Male,17,11,Riya Verma,Sai Jain,"=""7495203307""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2223,Vihaan Khan,Male,16,11,Sneha Patel,Sai Sharma,"=""8808971108""",Mr. Amit Singh,"=""9876543212"""
RJ_2224,Ishaan Patel,Male,17,12,Tara Kumar,Aditya Kumar,"=""8519603248""",Ms. Pooja Verma,"=""9876543213"""
RJ_2225,Aryan Shah,Male,14,8,Priya Verma,Reyansh Patel,"=""8931007164""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2226,Kavya Jain,Female,7,2,Isha Singh,Arjun Shah,"=""8691889146""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2227,Aditya Verma,Male,10,5,Siya Reddy,Aryan Verma,"=""8389518122""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2228,Kavya Gupta,Female,10,4,Priya Khan,Arjun Singh,"=""8665757543""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2229,Diya Reddy,Female,13,8,Sneha Singh,Sai Gupta,"=""9575089224""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2230,Priya Kumar,Female,14,9,Isha Sharma,Aryan Patel,"=""7546692562""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2231,Rohan Shah,Male,11,5,Kavya Sharma,Reyansh Kumar,"=""7978696761""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2232,Aisha Shah,Female,10,5,Ananya Jain,Aarav Shah,"=""9361904008""",Mr. Amit Singh,"=""9876543212"""
RJ_2233,Aarav Gupta,Male,13,7,Sneha Sharma,Arjun Verma,"=""6839747076""",Ms. Pooja Verma,"=""9876543213"""
RJ_2234,Tara Verma,Female,13,7,Riya Shah,Reyansh Gupta,"=""8227145018""",Ms. Pooja Verma,"=""9876543213"""
RJ_2235,Aisha Sharma,Female,16,10,Ananya Reddy,Arjun Jain,"=""9179009177""",Mr. Amit Singh,"=""9876543212"""
RJ_2236,Riya Sharma,Female,13,7,Siya Khan,Sai Reddy,"=""6915714188""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2237,Rohan Shah,Male,8,2,Aisha Reddy,Kabir Reddy,"=""8653564802""",Ms. Pooja Verma,"=""9876543213"""
RJ_2238,Ananya Kumar,Female,17,12,Aisha Jain,Vihaan Khan,"=""7245076224""",Mr. Amit Singh,"=""9876543212"""
RJ_2239,Aarav Singh,Male,11,6,Ananya Patel,Aarav Verma,"=""8156090485""",Mr. Amit Singh,"=""9876543212"""
RJ_2240,Sneha Verma,Female,15,9,Aisha Khan,Aarav Khan,"=""9168078318""",Mr. Amit Singh,"=""9876543212"""
RJ_2241,Tara Jain,Female,8,2,Priya Gupta,Aryan Kumar,"=""6884205069""",Ms. Pooja Verma,"=""9876543213"""
RJ_2242,Riya Sharma,Female,14,9,Siya Jain,Ishaan Patel,"=""8413979695""",Ms. Pooja Verma,"=""9876543213"""
RJ_2243,Sai Gupta,Male,8,3,Kavya Reddy,Ishaan Gupta,"=""6734467839""",Ms. Pooja Verma,"=""9876543213"""
RJ_2244,Tara Patel,Female,13,7,Diya Khan,Vihaan Jain,"=""6993463650""",Mr. Amit Singh,"=""9876543212"""
RJ_2245,Rohan Patel,Male,14,8,Tara Singh,Reyansh Sharma,"=""8704940382""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2246,Kabir Shah,Male,7,2,Aisha Sharma,Aarav Verma,"=""6326515098""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2247,Sai Reddy,Male,9,4,Sneha Jain,Vihaan Shah,"=""6989048701""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2248,Kavya Patel,Female,14,9,Priya Gupta,Aarav Kumar,"=""9836379657""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2249,Ishaan Reddy,Male,8,2,Siya Kumar,Aarav Patel,"=""9482495585""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2250,Ishaan Shah,Male,17,12,Siya Kumar,Kabir Verma,"=""7733368224""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2251,Arjun Sharma,Male,18,12,Siya Kumar,Rohan Jain,"=""9647460738""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2252,Diya Reddy,Female,16,11,Aisha Shah,Aarav Kumar,"=""7848576464""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2253,Sai Patel,Male,8,3,Tara Reddy,Aarav Khan,"=""8166920912""",Ms. Pooja Verma,"=""9876543213"""
RJ_2254,Priya Reddy,Female,12,6,Kavya Singh,Aryan Shah,"=""6582841043""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2255,Kabir Sharma,Male,10,5,Diya Jain,Aryan Sharma,"=""8785239768""",Mr. Amit Singh,"=""9876543212"""
RJ_2256,Ishaan Singh,Male,12,6,Ananya Jain,Aditya Gupta,"=""8929820125""",Mr. Amit Singh,"=""9876543212"""
RJ_2257,Diya Sharma,Female,14,8,Kavya Jain,Ishaan Patel,"=""8110085705""",Ms. Pooja Verma,"=""9876543213"""
RJ_2258,Aarav Reddy,Male,11,6,Tara Verma,Aarav Jain,"=""6893381821""",Mr. Amit Singh,"=""9876543212"""
RJ_2259,Aisha Patel,Female,9,4,Diya Shah,Rohan Kumar,"=""6706645251""",Ms. Pooja Verma,"=""9876543213"""
RJ_2260,Siya Sharma,Female,16,10,Diya Khan,Sai Shah,"=""7809791252""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2261,Sneha Shah,Female,14,8,Diya Kumar,Aarav Jain,"=""7264975169""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2262,Diya Khan,Female,12,6,Tara Verma,Ishaan Singh,"=""6554611952""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2263,Reyansh Jain,Male,18,12,Priya Patel,Reyansh Patel,"=""6246554352""",Mr. Amit Singh,"=""9876543212"""
RJ_2264,Kavya Sharma,Female,18,12,Diya Kumar,Kabir Reddy,"=""8385671064""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2265,Priya Jain,Female,12,7,Aisha Patel,Vihaan Jain,"=""7919648122""",Mr. Amit Singh,"=""9876543212"""
RJ_2266,Sneha Kumar,Female,12,6,Riya Gupta,Reyansh Jain,"=""6724182926""",Mr. Amit Singh,"=""9876543212"""
RJ_2267,Reyansh Shah,Male,9,4,Aisha Reddy,Aditya Reddy,"=""7802811005""",Mr. Amit Singh,"=""9876543212"""
RJ_2268,Priya Kumar,Female,15,10,Riya Sharma,Kabir Kumar,"=""7366669750""",Ms. Pooja Verma,"=""9876543213"""
RJ_2269,Vihaan Singh,Male,9,4,Isha Verma,Aarav Sharma,"=""8784888863""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2270,Kabir Reddy,Male,10,4,Priya Gupta,Arjun Shah,"=""7574818765""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2271,Diya Patel,Female,13,7,Kavya Patel,Aryan Reddy,"=""8700985002""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2272,Sai Verma,Male,9,3,Kavya Kumar,Sai Singh,"=""6459366575""",Ms. Pooja Verma,"=""9876543213"""
RJ_2273,Aisha Singh,Female,11,6,Diya Reddy,Aditya Kumar,"=""8537557328""",Mr. Amit Singh,"=""9876543212"""
RJ_2274,Isha Kumar,Female,13,7,Aisha Verma,Aditya Kumar,"=""8483920427""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2275,Ishaan Kumar,Male,16,10,Aisha Khan,Kabir Singh,"=""8944742877""",Mr. Amit Singh,"=""9876543212"""
RJ_2276,Aarav Sharma,Male,17,12,Ananya Sharma,Aryan Kumar,"=""6624795438""",Ms. Pooja Verma,"=""9876543213"""
RJ_2277,Aarav Khan,Male,16,11,Riya Reddy,Aditya Jain,"=""6552967168""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2278,Rohan Reddy,Male,14,9,Aisha Reddy,Aryan Patel,"=""8326942779""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2279,Aryan Verma,Male,14,8,Riya Verma,Aryan Patel,"=""8658620097""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2280,Priya Kumar,Female,12,6,Sneha Jain,Aryan Gupta,"=""7595425443""",Mr. Amit Singh,"=""9876543212"""
RJ_2281,Siya Jain,Female,13,7,Ananya Khan,Reyansh Jain,"=""6928995562""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2282,Reyansh Patel,Male,11,6,Sneha Jain,Kabir Patel,"=""9289549033""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2283,Ishaan Kumar,Male,9,3,Isha Singh,Reyansh Sharma,"=""6245815653""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2284,Ananya Verma,Female,15,10,Tara Jain,Reyansh Sharma,"=""8362960458""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2285,Aditya Jain,Male,10,4,Sneha Patel,Kabir Patel,"=""9674615268""",Ms. Pooja Verma,"=""9876543213"""
RJ_2286,Tara Khan,Female,11,6,Ananya Patel,Kabir Shah,"=""9743601648""",Ms. Pooja Verma,"=""9876543213"""
RJ_2287,Rohan Patel,Male,16,10,Siya Singh,Aryan Verma,"=""9888762945""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2288,Aisha Khan,Female,11,6,Priya Patel,Ishaan Khan,"=""8407876276""",Ms. Pooja Verma,"=""9876543213"""
RJ_2289,Diya Shah,Female,10,4,Ananya Jain,Vihaan Gupta,"=""6913750881""",Ms. Pooja Verma,"=""9876543213"""
RJ_2290,Priya Sharma,Female,7,1,Priya Sharma,Rohan Patel,"=""9153625832""",Ms. Pooja Verma,"=""9876543213"""
RJ_2291,Reyansh Gupta,Male,14,8,Sneha Kumar,Sai Sharma,"=""8158316362""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2292,Rohan Verma,Male,15,10,Tara Khan,Reyansh Patel,"=""8410469660""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2293,Diya Patel,Female,6,1,Sneha Verma,Kabir Khan,"=""7429351208""",Mr. Amit Singh,"=""9876543212"""
RJ_2294,Aryan Reddy,Male,13,8,Diya Khan,Vihaan Khan,"=""9303045011""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2295,Tara Patel,Female,9,4,Kavya Kumar,Ishaan Singh,"=""8524746688""",Mr. Amit Singh,"=""9876543212"""
RJ_2296,Tara Patel,Female,6,1,Priya Sharma,Kabir Singh,"=""9440078695""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2297,Priya Reddy,Female,17,11,Aisha Reddy,Reyansh Verma,"=""9767720326""",Ms. Pooja Verma,"=""9876543213"""
RJ_2298,Kabir Verma,Male,15,9,Sneha Gupta,Aryan Reddy,"=""7930550376""",Ms. Pooja Verma,"=""9876543213"""
RJ_2299,Kabir Shah,Male,11,6,Tara Jain,Vihaan Kumar,"=""8134627002""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2300,Tara Sharma,Female,14,9,Kavya Shah,Aarav Reddy,"=""8747799402""",Ms. Pooja Verma,"=""9876543213"""
RJ_2301,Reyansh Jain,Male,13,8,Siya Verma,Ishaan Jain,"=""7761740566""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2302,Siya Khan,Female,11,6,Siya Singh,Ishaan Kumar,"=""7343389682""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2303,Siya Kumar,Female,16,10,Kavya Jain,Aarav Shah,"=""6844703336""",Ms. Pooja Verma,"=""9876543213"""
RJ_2304,Rohan Verma,Male,11,6,Siya Kumar,Vihaan Jain,"=""9292682701""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2305,Tara Sharma,Female,15,9,Aisha Patel,Vihaan Sharma,"=""7831061383""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2306,Rohan Jain,Male,12,7,Priya Jain,Rohan Shah,"=""8953165179""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2307,Diya Reddy,Female,10,5,Ananya Khan,Reyansh Verma,"=""6803529663""",Mr. Amit Singh,"=""9876543212"""
RJ_2308,Arjun Kumar,Male,17,11,Aisha Singh,Aditya Patel,"=""8258459225""",Mr. Amit Singh,"=""9876543212"""
RJ_2309,Aisha Verma,Female,14,9,Diya Sharma,Arjun Singh,"=""9203049445""",Ms. Pooja Verma,"=""9876543213"""
RJ_2310,Aryan Patel,Male,9,3,Siya Reddy,Kabir Jain,"=""9894163204""",Ms. Pooja Verma,"=""9876543213"""
RJ_2311,Ananya Sharma,Female,7,1,Tara Patel,Vihaan Shah,"=""8346425035""",Mr. Amit Singh,"=""9876543212"""
RJ_2312,Kavya Patel,Female,16,11,Ananya Khan,Aryan Sharma,"=""8821523502""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2313,Sneha Gupta,Female,13,7,Aisha Patel,Aarav Sharma,"=""6157123099""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2314,Rohan Gupta,Male,11,5,Ananya Gupta,Sai Verma,"=""9351804414""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2315,Ananya Reddy,Female,10,5,Priya Jain,Ishaan Singh,"=""8261599988""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2316,Aarav Sharma,Male,8,2,Priya Verma,Rohan Patel,"=""6569783188""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2317,Ananya Khan,Female,12,7,Ananya Patel,Sai Kumar,"=""7687075341""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2318,Arjun Verma,Male,13,8,Tara Reddy,Aditya Kumar,"=""7883932722""",Mr. Amit Singh,"=""9876543212"""
RJ_2319,Arjun Sharma,Male,17,12,Isha Shah,Rohan Jain,"=""8566844655""",Mr. Amit Singh,"=""9876543212"""
RJ_2320,Sneha Patel,Female,6,1,Diya Kumar,Vihaan Verma,"=""6889979187""",Mr. Amit Singh,"=""9876543212"""
RJ_2321,Priya Reddy,Female,14,8,Kavya Khan,Vihaan Patel,"=""8790335776""",Ms. Pooja Verma,"=""9876543213"""
RJ_2322,Vihaan Sharma,Male,12,6,Sneha Khan,Reyansh Sharma,"=""8251280707""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2323,Kabir Gupta,Male,13,8,Siya Patel,Aryan Kumar,"=""8974530083""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2324,Vihaan Patel,Male,18,12,Siya Reddy,Vihaan Gupta,"=""7434946285""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2325,Aditya Gupta,Male,10,5,Kavya Singh,Sai Sharma,"=""9880806370""",Mr. Amit Singh,"=""9876543212"""
RJ_2326,Reyansh Jain,Male,17,11,Priya Khan,Sai Shah,"=""9198157419""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2327,Priya Reddy,Female,12,7,Kavya Singh,Aditya Shah,"=""6982693233""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2328,Aarav Reddy,Male,9,4,Priya Sharma,Sai Kumar,"=""9356257670""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2329,Aarav Singh,Male,18,12,Siya Khan,Reyansh Verma,"=""6664016948""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2330,Tara Khan,Female,14,9,Diya Gupta,Ishaan Reddy,"=""8231830636""",Ms. Pooja Verma,"=""9876543213"""
RJ_2331,Vihaan Patel,Male,11,6,Tara Gupta,Vihaan Khan,"=""8483798825""",Ms. Pooja Verma,"=""9876543213"""
RJ_2332,Tara Gupta,Female,12,7,Aisha Khan,Reyansh Khan,"=""8575113952""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2333,Rohan Shah,Male,13,7,Diya Shah,Kabir Shah,"=""8754479707""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2334,Vihaan Verma,Male,13,8,Sneha Singh,Sai Patel,"=""6815354834""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2335,Vihaan Shah,Male,11,6,Sneha Sharma,Vihaan Verma,"=""8473200364""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2336,Isha Singh,Female,6,1,Ananya Reddy,Arjun Kumar,"=""7393543336""",Ms. Pooja Verma,"=""9876543213"""
RJ_2337,Isha Patel,Female,11,5,Ananya Jain,Arjun Gupta,"=""6398987580""",Mr. Amit Singh,"=""9876543212"""
RJ_2338,Kabir Jain,Male,7,2,Ananya Patel,Vihaan Jain,"=""6994552358""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2339,Aarav Singh,Male,13,8,Kavya Gupta,Sai Kumar,"=""7902414167""",Mr. Amit Singh,"=""9876543212"""
RJ_2340,Priya Gupta,Female,14,8,Diya Jain,Rohan Sharma,"=""8640283409""",Ms. Pooja Verma,"=""9876543213"""
RJ_2341,Reyansh Patel,Male,18,12,Riya Reddy,Vihaan Khan,"=""8225995351""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2342,Ishaan Jain,Male,17,12,Siya Kumar,Aryan Reddy,"=""6405071163""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2343,Rohan Patel,Male,15,10,Sneha Gupta,Kabir Verma,"=""9938412515""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2344,Aditya Verma,Male,13,8,Riya Sharma,Rohan Sharma,"=""6611895510""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2345,Kavya Patel,Female,11,6,Isha Patel,Aarav Gupta,"=""6325885463""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2346,Kabir Verma,Male,14,9,Aisha Khan,Aryan Shah,"=""6493739108""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2347,Reyansh Gupta,Male,16,10,Riya Reddy,Reyansh Reddy,"=""6234792291""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2348,Siya Jain,Female,6,1,Kavya Sharma,Kabir Khan,"=""9132985799""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2349,Diya Sharma,Female,8,3,Sneha Kumar,Aarav Jain,"=""8610557716""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2350,Kavya Shah,Female,8,2,Riya Verma,Sai Khan,"=""6159576356""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2351,Aryan Khan,Male,8,3,Siya Jain,Reyansh Khan,"=""7911508344""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2352,Aisha Shah,Female,18,12,Ananya Patel,Aditya Gupta,"=""7171654732""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2353,Tara Gupta,Female,6,1,Riya Shah,Vihaan Reddy,"=""7943052919""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2354,Rohan Jain,Male,10,4,Diya Shah,Kabir Verma,"=""8577394346""",Ms. Pooja Verma,"=""9876543213"""
RJ_2355,Riya Shah,Female,13,8,Tara Verma,Aryan Khan,"=""9380173403""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2356,Siya Jain,Female,6,1,Sneha Reddy,Aryan Jain,"=""8789250294""",Mr. Amit Singh,"=""9876543212"""
RJ_2357,Riya Kumar,Female,18,12,Sneha Singh,Arjun Reddy,"=""7591518040""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2358,Rohan Singh,Male,11,5,Riya Shah,Aarav Kumar,"=""9203605663""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2359,Rohan Shah,Male,13,8,Diya Gupta,Aditya Reddy,"=""8967120167""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2360,Aryan Reddy,Male,13,7,Kavya Singh,Kabir Verma,"=""9561404227""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2361,Isha Singh,Female,15,9,Tara Jain,Kabir Kumar,"=""9386135262""",Ms. Pooja Verma,"=""9876543213"""
RJ_2362,Sneha Jain,Female,17,11,Aisha Jain,Aryan Shah,"=""7288338865""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2363,Isha Patel,Female,10,4,Priya Gupta,Aryan Gupta,"=""8223570373""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2364,Ishaan Reddy,Male,17,12,Priya Kumar,Ishaan Jain,"=""8321569639""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2365,Rohan Verma,Male,13,8,Priya Shah,Aryan Jain,"=""8539079301""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2366,Siya Patel,Female,16,10,Riya Kumar,Ishaan Reddy,"=""8930126589""",Ms. Pooja Verma,"=""9876543213"""
RJ_2367,Ishaan Reddy,Male,14,8,Priya Jain,Aryan Reddy,"=""6569604098""",Mr. Amit Singh,"=""9876543212"""
RJ_2368,Reyansh Kumar,Male,12,7,Tara Kumar,Arjun Shah,"=""9817763043""",Ms. Pooja Verma,"=""9876543213"""
RJ_2369,Isha Kumar,Female,16,11,Riya Reddy,Sai Patel,"=""9708064756""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2370,Kabir Verma,Male,16,10,Priya Patel,Kabir Sharma,"=""8251853430""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2371,Vihaan Reddy,Male,16,11,Riya Kumar,Aarav Reddy,"=""9931777017""",Ms. Pooja Verma,"=""9876543213"""
RJ_2372,Ananya Patel,Female,10,5,Siya Kumar,Rohan Verma,"=""7832247177""",Mr. Amit Singh,"=""9876543212"""
RJ_2373,Rohan Singh,Male,10,4,Sneha Sharma,Rohan Sharma,"=""7494291846""",Mr. Amit Singh,"=""9876543212"""
RJ_2374,Siya Verma,Female,9,3,Riya Verma,Kabir Kumar,"=""9702674971""",Mr. Amit Singh,"=""9876543212"""
RJ_2375,Rohan Shah,Male,9,4,Aisha Patel,Reyansh Singh,"=""8391466854""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2376,Ananya Jain,Female,7,2,Sneha Jain,Reyansh Kumar,"=""7849933961""",Ms. Pooja Verma,"=""9876543213"""
RJ_2377,Rohan Jain,Male,9,3,Siya Gupta,Vihaan Jain,"=""9572476358""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2378,Diya Khan,Female,10,4,Priya Shah,Aarav Sharma,"=""8553677162""",Mr. Amit Singh,"=""9876543212"""
RJ_2379,Rohan Shah,Male,16,11,Ananya Khan,Ishaan Verma,"=""9676222656""",Ms. Pooja Verma,"=""9876543213"""
RJ_2380,Priya Kumar,Female,7,2,Sneha Sharma,Kabir Jain,"=""6651530526""",Ms. Pooja Verma,"=""9876543213"""
RJ_2381,Vihaan Shah,Male,16,11,Siya Kumar,Ishaan Khan,"=""7610638412""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2382,Vihaan Singh,Male,8,2,Isha Singh,Kabir Shah,"=""7119649173""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2383,Sai Sharma,Male,14,8,Aisha Khan,Ishaan Jain,"=""7131435463""",Ms. Pooja Verma,"=""9876543213"""
RJ_2384,Aditya Kumar,Male,16,10,Priya Jain,Vihaan Shah,"=""6347111925""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2385,Kabir Gupta,Male,10,4,Tara Kumar,Ishaan Patel,"=""6297770773""",Mr. Amit Singh,"=""9876543212"""
RJ_2386,Rohan Patel,Male,9,4,Tara Verma,Aditya Singh,"=""8702101905""",Mr. Amit Singh,"=""9876543212"""
RJ_2387,Aisha Sharma,Female,15,9,Ananya Singh,Reyansh Verma,"=""6864836780""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2388,Isha Verma,Female,17,12,Sneha Jain,Sai Kumar,"=""6660088233""",Mr. Amit Singh,"=""9876543212"""
RJ_2389,Kabir Kumar,Male,8,3,Aisha Singh,Kabir Gupta,"=""9795822685""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2390,Priya Sharma,Female,15,10,Siya Shah,Aarav Singh,"=""7503928069""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2391,Priya Jain,Female,8,3,Siya Verma,Aditya Sharma,"=""6239164512""",Ms. Pooja Verma,"=""9876543213"""
RJ_2392,Aditya Kumar,Male,18,12,Aisha Shah,Kabir Verma,"=""9884104675""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2393,Ishaan Shah,Male,17,12,Diya Kumar,Reyansh Khan,"=""9748599748""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2394,Aditya Khan,Male,16,11,Diya Khan,Kabir Sharma,"=""8754352333""",Mr. Amit Singh,"=""9876543212"""
RJ_2395,Aisha Reddy,Female,16,10,Riya Khan,Ishaan Gupta,"=""7311962944""",Mr. Amit Singh,"=""9876543212"""
RJ_2396,Riya Reddy,Female,13,7,Siya Sharma,Aryan Reddy,"=""7195928758""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2397,Sai Sharma,Male,12,6,Tara Singh,Vihaan Shah,"=""9227913076""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2398,Aarav Sharma,Male,15,10,Diya Khan,Aarav Reddy,"=""7712191736""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2399,Vihaan Shah,Male,10,5,Isha Khan,Vihaan Shah,"=""9308702047""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2400,Diya Gupta,Female,14,9,Diya Kumar,Ishaan Shah,"=""9512252457""",Mr. Amit Singh,"=""9876543212"""
RJ_2401,Aditya Jain,Male,11,6,Sneha Sharma,Ishaan Singh,"=""7802781374""",Mr. Amit Singh,"=""9876543212"""
RJ_2402,Sai Sharma,Male,16,10,Riya Singh,Aarav Sharma,"=""8813564682""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2403,Aarav Verma,Male,7,2,Siya Shah,Rohan Shah,"=""9374900068""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2404,Aisha Singh,Female,8,3,Tara Patel,Rohan Jain,"=""6539406751""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2405,Tara Patel,Female,9,3,Aisha Shah,Arjun Patel,"=""8415542372""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2406,Kabir Khan,Male,17,11,Aisha Patel,Sai Singh,"=""9412975534""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2407,Priya Sharma,Female,11,6,Ananya Reddy,Arjun Khan,"=""6398864352""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2408,Diya Reddy,Female,10,4,Tara Khan,Rohan Khan,"=""8759107831""",Ms. Pooja Verma,"=""9876543213"""
RJ_2409,Aarav Shah,Male,12,6,Isha Reddy,Ishaan Kumar,"=""9252177673""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2410,Arjun Gupta,Male,17,12,Aisha Khan,Ishaan Verma,"=""8408326219""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2411,Ishaan Patel,Male,15,10,Diya Sharma,Aditya Patel,"=""7914373570""",Mr. Amit Singh,"=""9876543212"""
RJ_2412,Riya Singh,Female,7,2,Sneha Shah,Reyansh Jain,"=""9772226004""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2413,Aisha Sharma,Female,15,9,Siya Verma,Sai Verma,"=""7315889640""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2414,Ishaan Jain,Male,17,12,Priya Verma,Aditya Verma,"=""6190702032""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2415,Aarav Khan,Male,17,12,Tara Jain,Ishaan Patel,"=""8146984557""",Ms. Sunita Sharma,"=""9876543211"""
RJ_2416,Kabir Verma,Male,10,5,Diya Kumar,Rohan Sharma,"=""9222306653""",Mr. Vijay Gupta,"=""9876543214"""
RJ_2417,Sai Shah,Male,6,1,Priya Gupta,Reyansh Sharma,"=""7114979370""",Mr. Rajesh Kumar,"=""9876543210"""
RJ_2418,Aisha Jain,Female,15,9,Kavya Kumar,Rohan Kumar,"=""9217777870""",Mr. Amit Singh,"=""9876543212"""
RJ_2419,Tara Shah,Female,16,11,Aisha Patel,Aditya Singh,"=""6172585225""",Ms. Pooja Verma,"=""9876543213"""
